intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
16965,41.66058499999998,-87.6341119,41.66058211682731,-87.63429201941253,89.19876136868646,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16965,41.66058499999998,-87.6341119,41.66058799874488,-87.63393178393137,269.1496172298123,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16965,41.66058499999998,-87.6341119,41.66044993084253,-87.63410784440313,359.13161529359724,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16967,41.66044579999999,-87.6425449,41.66044875569776,-87.64236478321959,269.17348110884194,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16967,41.66044579999999,-87.6425449,41.660310749478775,-87.64253986598838,358.8259533293502,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16967,41.66044579999999,-87.6425449,41.660580848070836,-87.64255004943946,178.78923735000922,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16967,41.66044579999999,-87.6425449,41.66044344630055,-87.64272503254637,89.42895103849122,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16968,41.6584865,-87.6424707,41.658489559096154,-87.64229059174755,269.1295548591155,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16968,41.6584865,-87.6424707,41.65848281438101,-87.64265078737921,88.8638902664627,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16968,41.6584865,-87.6424707,41.65862154987748,-87.64247576655957,178.8154913727402,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16969,41.661724899999996,-87.6425934,41.66177117199152,-87.64242413273483,250.39823714044923,25.0,tertiary,0,False,False,False,False,False,3,,,,0,True
16969,41.661724899999996,-87.6425934,41.661680492698586,-87.64276355303085,71.2378376916339,25.0,tertiary,0,False,False,False,False,False,3,,,,0,True
16969,41.661724899999996,-87.6425934,41.66158985099658,-87.64258829543743,358.8035823527727,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16970,41.6604303,-87.6437608,41.660565349052646,-87.64376590261422,178.80494260470027,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16970,41.6604303,-87.6437608,41.66029524947388,-87.64375576706615,358.8271037815713,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16970,41.6604303,-87.6437608,41.66043264635443,-87.64358066734037,269.4327547693184,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16971,41.8130883,-87.6245644,41.8132233746508,-87.62456789482025,179.30752411149547,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16971,41.8130883,-87.6245644,41.81309048071099,-87.62438383615688,269.49146998217213,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16971,41.8130883,-87.6245644,41.81295322576556,-87.6245608763296,359.29836318979096,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16971,41.8130883,-87.6245644,41.813086235753254,-87.62474496627975,89.54098882894971,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16972,41.813107300000006,-87.6229414,41.81310519523463,-87.62312196552834,89.52272103885758,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16972,41.813107300000006,-87.6229414,41.81297222892984,-87.62293766441472,359.23003283735636,25.0,tertiary,0,False,False,False,True,False,4,,,3,0,True
16972,41.813107300000006,-87.6229414,41.81310933726565,-87.6227608330791,269.5512306101737,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16972,41.813107300000006,-87.6229414,41.81324237060938,-87.62294516503792,179.22069234554021,25.0,tertiary,0,False,False,False,True,False,4,,,3,0,True
16973,41.811080499999996,-87.6245131,41.81094542617251,-87.62450954542936,359.28847168816947,25.0,residential,0,False,False,False,False,True,4,,,,0,True
16973,41.811080499999996,-87.6245131,41.81107768428701,-87.62469364249672,89.22219009645244,25.0,residential,0,False,False,False,False,True,4,,,,0,True
